	2823.	1  	 0.00% 		93.69% 		COVERTO  
	2824.	1  	 0.00% 		93.69% 		CREA  
	2825.	1  	 0.00% 		93.69% 		CREANDO  
	2826.	1  	 0.00% 		93.69% 		CRÉDAME  
	2827.	1  	 0.00% 		93.69% 		CRÉDARGHE  
	2828.	1  	 0.00% 		93.69% 		CREDÉA  
	2829.	1  	 0.00% 		93.69% 		CREDEMO  
	2830.	1  	 0.00% 		93.69% 		CREDESE  
	2831.	1  	 0.00% 		93.69% 		CRESA  
	2832.	1  	 0.00% 		93.69% 		CRESE  
	2833.	1  	 0.00% 		93.69% 		CRESITA  
	2834.	1  	 0.00% 		93.69% 		CRIA  
	2835.	1  	 0.00% 		93.69% 		CRIAVA  
	2836.	1  	 0.00% 		93.69% 		CRINKENANTE  
	2837.	1  	 0.00% 		93.69% 		CRISTOFORO  
	2838.	1  	 0.00% 		93.69% 		CROCANTE  
	2839.	1  	 0.00% 		93.69% 		CROCIERA  
	2840.	1  	 0.00% 		93.69% 		CRUCIA£E  
	2841.	1  	 0.00% 		93.69% 		CRUKIGNO£E  
	2842.	1  	 0.00% 		93.69% 		CRUSA£E  
	2843.	1  	 0.00% 		93.69% 		CUA£IFEGÀ  
	2844.	1  	 0.00% 		93.69% 		CUA£O  
	2845.	1  	 0.00% 		93.69% 		CUALKESÌA  
	2846.	1  	 0.00% 		93.69% 		CUANDO  
	2847.	1  	 0.00% 		93.69% 		CUATORDAXE  
	2848.	1  	 0.00% 		93.69% 		CUATRO?…  
	2849.	1  	 0.00% 		93.69% 		CUEI  
	2850.	1  	 0.00% 		93.69% 		CUÉI  
	2851.	1  	 0.00% 		93.69% 		CUÉL  
	2852.	1  	 0.00% 		93.69% 		CUESTO  
	2853.	1  	 0.00% 		93.69% 		CUINDEXENA  
	2854.	1  	 0.00% 		93.69% 		CULINARIA  
	2855.	1  	 0.00% 		93.69% 		CUOTE  
	2856.	1  	 0.00% 		93.69% 		CURIOXITA  
	2857.	1  	 0.00% 		93.69% 		CUSÌTA…  
	2858.	1  	 0.00% 		93.69% 		CUXINA  
	2859.	1  	 0.00% 		93.69% 		DÀ  
	2860.	1  	 0.00% 		93.69% 		DABON  
	2861.	1  	 0.00% 		93.69% 		D'AFARI  
	2862.	1  	 0.00% 		93.69% 		DAGO  
	2863.	1  	 0.00% 		93.69% 		DAJUTO  
	2864.	1  	 0.00% 		93.69% 		DANDO  
	2865.	1  	 0.00% 		93.69% 		DANDOGHE  
	2866.	1  	 0.00% 		93.69% 		DANOVO  
	2867.	1  	 0.00% 		93.69% 		DARENTI  
	2868.	1  	 0.00% 		93.69% 		DÀRGHE£A  
	2869.	1  	 0.00% 		93.69% 		DARIA  
	2870.	1  	 0.00% 		93.69% 		DARÒ  
	2871.	1  	 0.00% 		93.69% 		D'ARXENTO  
	2872.	1  	 0.00% 		93.69% 		DASE  
	2873.	1  	 0.00% 		93.69% 		DATA  
	2874.	1  	 0.00% 		93.69% 		DAVANTI  
	2875.	1  	 0.00% 		93.69% 		DAVERO…  
	2876.	1  	 0.00% 		93.69% 		DÈ  
	2877.	1  	 0.00% 		93.69% 		DE£EGASIONI  
	2878.	1  	 0.00% 		93.69% 		DE£IBARANDO  
	2879.	1  	 0.00% 		93.69% 		DE£IBERA  
	2880.	1  	 0.00% 		93.69% 		DE£IBERASION  
	2881.	1  	 0.00% 		93.69% 		DEBO£ESA  
	2882.	1  	 0.00% 		93.69% 		DECENI  
	2883.	1  	 0.00% 		93.69% 		DECIDI  
	2884.	1  	 0.00% 		93.69% 		DEDRIO  
	2885.	1  	 0.00% 		93.69% 		DÈI…VANTI  
	2886.	1  	 0.00% 		93.69% 		DELA  
	2887.	1  	 0.00% 		93.69% 		DELEGÀ  
	2888.	1  	 0.00% 		93.69% 		DELINEÀ  
	2889.	1  	 0.00% 		93.69% 		DELINEAR  
	2890.	1  	 0.00% 		93.69% 		D'EMERGENSA  
	2891.	1  	 0.00% 		93.69% 		DENSE  
	2892.	1  	 0.00% 		93.69% 		DEPOXITI  
	2893.	1  	 0.00% 		93.69% 		DESBRIGAR  
	2894.	1  	 0.00% 		93.69% 		DESBRIGARSE£A  
	2895.	1  	 0.00% 		93.69% 		DESBRIGAVA  
	2896.	1  	 0.00% 		93.69% 		DESBRIGEMO  
	2897.	1  	 0.00% 		93.69% 		DESCAENÀ  
	2898.	1  	 0.00% 		93.69% 		DESCAPITO  
	2899.	1  	 0.00% 		93.69% 		DESCOVERTO  
	2900.	1  	 0.00% 		93.69% 		DESCOVRIR  
	2901.	1  	 0.00% 		93.69% 		DESCRITO  
	2902.	1  	 0.00% 		93.69% 		DESFANDO  
	2903.	1  	 0.00% 		93.69% 		DESFATO  
	2904.	1  	 0.00% 		93.69% 		DESFITI  
	2905.	1  	 0.00% 		93.69% 		DESGARBE£ARSE  
	2906.	1  	 0.00% 		93.69% 		DESÌDAR  
	2907.	1  	 0.00% 		93.69% 		DESIDESTO  
	2908.	1  	 0.00% 		93.69% 		DESIMÀ  
	2909.	1  	 0.00% 		93.69% 		DESLUBIÀ  
	2910.	1  	 0.00% 		93.69% 		DESMENTEGARSE  
	2911.	1  	 0.00% 		93.69% 		DESMENTEGARTE  
	2912.	1  	 0.00% 		93.69% 		DESMENTEGHEMOSE  
	2913.	1  	 0.00% 		93.69% 		DESMENTEGHÈVE  
	2914.	1  	 0.00% 		93.69% 		DESMISIAR  
	2915.	1  	 0.00% 		93.69% 		DESO…  
	2916.	1  	 0.00% 		93.69% 		DESOFAME  
	2917.	1  	 0.00% 		93.69% 		DESPERÀ  
	2918.	1  	 0.00% 		93.69% 		DESPIAXARIA  
	2919.	1  	 0.00% 		93.69% 		DESPIAXARIA…  
	2920.	1  	 0.00% 		93.69% 		DESPRESO  
	2921.	1  	 0.00% 		93.69% 		DESTACÀ  
	2922.	1  	 0.00% 		93.69% 		DESTINÀ  
	2923.	1  	 0.00% 		93.69% 		DESTINASION  
	2924.	1  	 0.00% 		93.69% 		DESTRUXER  
	2925.	1  	 0.00% 		93.69% 		DETECTIVE  
	2926.	1  	 0.00% 		93.69% 		DETERENTE  
	2927.	1  	 0.00% 		93.69% 		DETERMINÀ  
	2928.	1  	 0.00% 		93.69% 		DETO  
	2929.	1  	 0.00% 		93.69% 		DEVEGNIR  
	2930.	1  	 0.00% 		93.69% 		DEVENTA  
	2931.	1  	 0.00% 		93.69% 		DEVENTAREMO  
	2932.	1  	 0.00% 		93.69% 		DEVENTASE  
	2933.	1  	 0.00% 		93.69% 		DEVENTASI  
	2934.	1  	 0.00% 		93.69% 		D'EXABRUTO  
	2935.	1  	 0.00% 		93.69% 		DEXERTI  
	2936.	1  	 0.00% 		93.69% 		DEXERTO  
	2937.	1  	 0.00% 		93.69% 		DEXO£ASION  
	2938.	1  	 0.00% 		93.69% 		DIBATER  
	2939.	1  	 0.00% 		93.69% 		DIBATESTO  
	2940.	1  	 0.00% 		93.69% 		DIE  
	2941.	1  	 0.00% 		93.69% 		DIEXENA  
	2942.	1  	 0.00% 		93.69% 		DIFENDAR  
	2943.	1  	 0.00% 		93.69% 		DIFENDARSE  
	2944.	1  	 0.00% 		93.69% 		DIFENDE  
	2945.	1  	 0.00% 		93.69% 		DIFENDEVA  
	2946.	1  	 0.00% 		93.69% 		DIFENSIVA  
	2947.	1  	 0.00% 		93.69% 		DIFENSIVO  
	2948.	1  	 0.00% 		93.69% 		DIFICOLTÀ  
	2949.	1  	 0.00% 		93.69% 		DIFISI£E  
	2950.	1  	 0.00% 		93.69% 		DIGA  
	2951.	1  	 0.00% 		93.69% 		DÌGHE£O  
	2952.	1  	 0.00% 		93.69% 		DIGO…  
	2953.	1  	 0.00% 		93.69% 		DIKIARAR  
	2954.	1  	 0.00% 		93.69% 		DIKIARASION  
	2955.	1  	 0.00% 		93.69% 		DIKIARAVA  
	2956.	1  	 0.00% 		93.69% 		DIMANDE  
	2957.	1  	 0.00% 		93.69% 		DIMANDO…  
	2958.	1  	 0.00% 		93.69% 		DIME  
	2959.	1  	 0.00% 		93.69% 		DIPINTA  
	2960.	1  	 0.00% 		93.69% 		DIPLOMASIA  
	2961.	1  	 0.00% 		93.69% 		DIRÀ  
	2962.	1  	 0.00% 		93.69% 		DIRESION…  
	2963.	1  	 0.00% 		93.69% 		DIRETAMENTE  
	2964.	1  	 0.00% 		93.69% 		DIRETE  
	2965.	1  	 0.00% 		93.69% 		DIRETI  
	2966.	1  	 0.00% 		93.69% 		DIRÈTO  
	2967.	1  	 0.00% 		93.69% 		DIRGHE£O  
	2968.	1  	 0.00% 		93.69% 		DÌRGHE£O?…  
	2969.	1  	 0.00% 		93.69% 		DIRGHE£O…  
	2970.	1  	 0.00% 		93.69% 		DIRIGEVA  
	2971.	1  	 0.00% 		93.69% 		DIRLO  
	2972.	1  	 0.00% 		93.69% 		DIRNE  
	2973.	1  	 0.00% 		93.69% 		DIRVE£E  
	2974.	1  	 0.00% 		93.69% 		DIRVE£O  
	2975.	1  	 0.00% 		93.69% 		DISCORSI  
	2976.	1  	 0.00% 		93.69% 		DISCORSO  
	2977.	1  	 0.00% 		93.69% 		DISCRETO  
	2978.	1  	 0.00% 		93.69% 		DISCUSION  
	2979.	1  	 0.00% 		93.69% 		DISCUTESTO  
	2980.	1  	 0.00% 		93.69% 		DISDOTO  
	2981.	1  	 0.00% 		93.69% 		DISENDENTI  
	2982.	1  	 0.00% 		93.69% 		DISETEXIMO  
	2983.	1  	 0.00% 		93.69% 		DISGRASIA  
	2984.	1  	 0.00% 		93.69% 		DISNÀ  
	2985.	1  	 0.00% 		93.69% 		DISNANDO  
	2986.	1  	 0.00% 		93.69% 		DISOLTO  
	2987.	1  	 0.00% 		93.69% 		DISPETO  
	2988.	1  	 0.00% 		93.69% 		DISPONIBI£E  
	2989.	1  	 0.00% 		93.69% 		DISPRESO  
	2990.	1  	 0.00% 		93.69% 		D'ISTÀ…  
	2991.	1  	 0.00% 		93.69% 		DISTANTI  
	2992.	1  	 0.00% 		93.69% 		DISTINTO  
	2993.	1  	 0.00% 		93.69% 		DISTRIBUIR  
	2994.	1  	 0.00% 		93.69% 		DISTRUSION  
	2995.	1  	 0.00% 		93.69% 		DIVERSI  
	2996.	1  	 0.00% 		93.69% 		DIVERTE  
	2997.	1  	 0.00% 		93.69% 		DIVERTENTE…  
	2998.	1  	 0.00% 		93.69% 		DIVERTÌI  
	2999.	1  	 0.00% 		93.69% 		DIVERTIMENTO  
	3000.	1  	 0.00% 		93.69% 		DIVERTIMENTO…  
	3001.	1  	 0.00% 		93.69% 		DIVERTÌMO  
	3002.	1  	 0.00% 		93.69% 		DIVERTIMOSE  
	3003.	1  	 0.00% 		93.69% 		DIVERTIRME  
	3004.	1  	 0.00% 		93.69% 		DIVERTIRSE…  
	3005.	1  	 0.00% 		93.69% 		DIVERTÌVINO  
	3006.	1  	 0.00% 		93.69% 		DIVIXI  
	3007.	1  	 0.00% 		93.69% 		DIXAGIO  
	3008.	1  	 0.00% 		93.69% 		DIXAGIO…  
	3009.	1  	 0.00% 		93.69% 		DIXARMA  
	3010.	1  	 0.00% 		93.69% 		DIXASTRI  
	3011.	1  	 0.00% 		93.69% 		DIXASTRO  
	3012.	1  	 0.00% 		93.69% 		DIXEGNO  
	3013.	1  	 0.00% 		93.69% 		DIXÉNDOGHE  
	3014.	1  	 0.00% 		93.69% 		DIXEVO  
	3015.	1  	 0.00% 		93.69% 		DIXINTERESÀ  
	3016.	1  	 0.00% 		93.69% 		DIXÌO  
	3017.	1  	 0.00% 		93.69% 		DIXNAR  
	3018.	1  	 0.00% 		93.69% 		DIXORIENTÀ  
	3019.	1  	 0.00% 		93.69% 		DIXUNÌO  
	3020.	1  	 0.00% 		93.69% 		DÓDAXE  
	3021.	1  	 0.00% 		93.69% 		DODEXENA  
	3022.	1  	 0.00% 		93.69% 		DO-DO-DOVE  
	3023.	1  	 0.00% 		93.69% 		DOE  
	3024.	1  	 0.00% 		93.69% 		DOMAN…  
	3025.	1  	 0.00% 		93.69% 		DOMANDA  
	3026.	1  	 0.00% 		93.69% 		DOMANDE  
	3027.	1  	 0.00% 		93.69% 		DOMEKE  
	3028.	1  	 0.00% 		93.69% 		DOMI£E  
	3029.	1  	 0.00% 		93.69% 		DOMI£E-DOXENTO  
	3030.	1  	 0.00% 		93.69% 		DOMINASE  
	3031.	1  	 0.00% 		93.69% 		DOMINIO  
	3032.	1  	 0.00% 		93.69% 		DONE  
	3033.	1  	 0.00% 		93.69% 		DÒNE  
	3034.	1  	 0.00% 		93.69% 		DOPARANDO£O  
	3035.	1  	 0.00% 		93.69% 		DOPARÈNE  
	3036.	1  	 0.00% 		93.69% 		DÒPARO  
	3037.	1  	 0.00% 		93.69% 		DORME  
	3038.	1  	 0.00% 		93.69% 		DORMIR  
	3039.	1  	 0.00% 		93.69% 		DO'SITO  
	3040.	1  	 0.00% 		93.69% 		DÒSO  
	3041.	1  	 0.00% 		93.69% 		DOTORESA  
	3042.	1  	 0.00% 		93.69% 		DOTT  
	3043.	1  	 0.00% 		93.69% 		DOVER  
	3044.	1  	 0.00% 		93.69% 		DOVÙO  
	3045.	1  	 0.00% 		93.69% 		DOXENTO  
	3046.	1  	 0.00% 		93.69% 		DRIO…  
	3047.	1  	 0.00% 		93.69% 		DRIO…ROSO  
	3048.	1  	 0.00% 		93.69% 		DRITI  
	3049.	1  	 0.00% 		93.69% 		DUBI  
	3050.	1  	 0.00% 		93.69% 		DURO  
	3051.	1  	 0.00% 		93.69% 		E£A…  
	3052.	1  	 0.00% 		93.69% 		E£EMENTO  
	3053.	1  	 0.00% 		93.69% 		E£ETI  
	3054.	1  	 0.00% 		93.69% 		E£ETO  
	3055.	1  	 0.00% 		93.69% 		E£ETORI  
	3056.	1  	 0.00% 		93.69% 		E£ETRISITÀ  
	3057.	1  	 0.00% 		93.69% 		E£IMINAR  
	3058.	1  	 0.00% 		93.69% 		ECESIONA£E  
	3059.	1  	 0.00% 		93.69% 		ECESIVO  
	3060.	1  	 0.00% 		93.69% 		ECO£I  
	3061.	1  	 0.00% 		93.69% 		ECOME  
	3062.	1  	 0.00% 		93.69% 		ECONOMEGA  
	3063.	1  	 0.00% 		93.69% 		EDMUND  
	3064.	1  	 0.00% 		93.69% 		EDUARDO  
	3065.	1  	 0.00% 		93.69% 		EDUCÀ  
	3066.	1  	 0.00% 		93.69% 		EDUCASION  
	3067.	1  	 0.00% 		93.69% 		EEEEEUWW  
	3068.	1  	 0.00% 		93.69% 		EFETI  
	3069.	1  	 0.00% 		93.69% 		EFETO  
	3070.	1  	 0.00% 		93.69% 		EGOISTA  
	3071.	1  	 0.00% 		93.69% 		EH…BEH…  
	3072.	1  	 0.00% 		93.69% 		EH…SI…  
	3073.	1  	 0.00% 		93.69% 		EILÀ  
	3074.	1  	 0.00% 		93.69% 		EKE  
	3075.	1  	 0.00% 		93.69% 		ELETA  
	3076.	1  	 0.00% 		93.69% 		ELETRIKE  
	3077.	1  	 0.00% 		93.69% 		ELETRISI  
	3078.	1  	 0.00% 		93.69% 		ELETRODOMESTICI  
	3079.	1  	 0.00% 		93.69% 		ELETRODOMESTICI…  
	3080.	1  	 0.00% 		93.69% 		ELEXER  
	3081.	1  	 0.00% 		93.69% 		ELITE  
	3082.	1  	 0.00% 		93.69% 		ENERGIA  
	3083.	1  	 0.00% 		93.69% 		ENERGIA…  
	3084.	1  	 0.00% 		93.69% 		ENGLAND  
	3085.	1  	 0.00% 		93.69% 		ENPORIO  
	3086.	1  	 0.00% 		93.69% 		ENTITÀ  
	3087.	1  	 0.00% 		93.69% 		ENTRA  
	3088.	1  	 0.00% 		93.69% 		ENTRÀ  
	3089.	1  	 0.00% 		93.69% 		ENTRANDO  
	3090.	1  	 0.00% 		93.69% 		ENTROTERA  
	3091.	1  	 0.00% 		93.69% 		EPIXODI  
	3092.	1  	 0.00% 		93.69% 		ER…  
	3093.	1  	 0.00% 		93.69% 		ERBA…  
	3094.	1  	 0.00% 		93.69% 		EREDITÀ  
	3095.	1  	 0.00% 		93.69% 		ERORI  
	3096.	1  	 0.00% 		93.69% 		ESAR…  
	3097.	1  	 0.00% 		93.69% 		ESARLO  
	3098.	1  	 0.00% 		93.69% 		ESCLUXE  
	3099.	1  	 0.00% 		93.69% 		ESPANSIONISTISI  
	3100.	1  	 0.00% 		93.69% 		ESPERIENSE  
	3101.	1  	 0.00% 		93.69% 		ESPERTA  
	3102.	1  	 0.00% 		93.69% 		ESPERTI  
	3103.	1  	 0.00% 		93.69% 		ESPLORA  
	3104.	1  	 0.00% 		93.69% 		ESPLORASION  
	3105.	1  	 0.00% 		93.69% 		ESR  
	3106.	1  	 0.00% 		93.69% 		ESTREMAMENTE  
	3107.	1  	 0.00% 		93.69% 		ESTREMITÀ  
	3108.	1  	 0.00% 		93.69% 		ESTRIMITÀ  
	3109.	1  	 0.00% 		93.69% 		ETIQUETTE  
	3110.	1  	 0.00% 		93.69% 		EUROPA  
	3111.	1  	 0.00% 		93.69% 		EUROPEE  
	3112.	1  	 0.00% 		93.69% 		EVENTO  
	3113.	1  	 0.00% 		93.69% 		EVITAR  
	3114.	1  	 0.00% 		93.69% 		EXENPIO  
	3115.	1  	 0.00% 		93.69% 		EXISTE  
	3116.	1  	 0.00% 		93.69% 		EXISTESE  
	3117.	1  	 0.00% 		93.69% 		EXPRESS  
	3118.	1  	 0.00% 		93.69% 		FA£A  
	3119.	1  	 0.00% 		93.69% 		FA£ÌI  
	3120.	1  	 0.00% 		93.69% 		FA£IMENTO  
	3121.	1  	 0.00% 		93.69% 		FABRICAVA  
	3122.	1  	 0.00% 		93.69% 		FACENDÓN  
	3123.	1  	 0.00% 		93.69% 		FALSETTO  
	3124.	1  	 0.00% 		93.69% 		FAMEJAR  
	3125.	1  	 0.00% 		93.69% 		FAMEJAR…  
	3126.	1  	 0.00% 		93.69% 		FAMOXO  
	3127.	1  	 0.00% 		93.69% 		FANDO  
	3128.	1  	 0.00% 		93.69% 		FANEUIL  
	3129.	1  	 0.00% 		93.69% 		FANTASTEGA  
	3130.	1  	 0.00% 		93.69% 		FANTAXÌA…  
	3131.	1  	 0.00% 		93.69% 		FAR…  
	3132.	1  	 0.00% 		93.69% 		FARÈ  
	3133.	1  	 0.00% 		93.69% 		FARLA  
	3134.	1  	 0.00% 		93.69% 		FARLE  
	3135.	1  	 0.00% 		93.69% 		FARO…  
	3136.	1  	 0.00% 		93.69% 		FARVE  
	3137.	1  	 0.00% 		93.69% 		FASA  
	3138.	1  	 0.00% 		93.69% 		FASI£ITASE  
	3139.	1  	 0.00% 		93.69% 		FASILMENTE  
	3140.	1  	 0.00% 		93.69% 		FASION  
	3141.	1  	 0.00% 		93.69% 		FATI  
	3142.	1  	 0.00% 		93.69% 		FAVA  
	3143.	1  	 0.00% 		93.69% 		FÀVE£O  
	3144.	1  	 0.00% 		93.69% 		FAVO£OXO  
	3145.	1  	 0.00% 		93.69% 		FAXEA  
	3146.	1  	 0.00% 		93.69% 		FAXEMO  
	3147.	1  	 0.00% 		93.69% 		FAXÉVE£O  
	3148.	1  	 0.00% 		93.69% 		FAXEVINO  
	3149.	1  	 0.00% 		93.69% 		FAXÉVINO  
	3150.	1  	 0.00% 		93.69% 		FAXÓI  
	3151.	1  	 0.00% 		93.69% 		FE£ISE  
	3152.	1  	 0.00% 		93.69% 		FEDERASION  
	3153.	1  	 0.00% 		93.69% 		FÉMOGHE£O  
	3154.	1  	 0.00% 		93.69% 		FERIE  
	3155.	1  	 0.00% 		93.69% 		FERÌO  
	3156.	1  	 0.00% 		93.69% 		FERLING  
	3157.	1  	 0.00% 		93.69% 		FERMÀ  
	3158.	1  	 0.00% 		93.69% 		FERMAR  
	3159.	1  	 0.00% 		93.69% 		FERMARÀ  
	3160.	1  	 0.00% 		93.69% 		FERMARLO  
	3161.	1  	 0.00% 		93.69% 		FERMARSE  
	3162.	1  	 0.00% 		93.69% 		FERMATE  
	3163.	1  	 0.00% 		93.69% 		FERMI  
	3164.	1  	 0.00% 		93.69% 		FERTI£I  
	3165.	1  	 0.00% 		93.69% 		FESA  
	3166.	1  	 0.00% 		93.69% 		FHI£OXOFHISI  
	3167.	1  	 0.00% 		93.69% 		FI£A  
	3168.	1  	 0.00% 		93.69% 		FI£À  
	3169.	1  	 0.00% 		93.69% 		FI£OXOFIA  
	3170.	1  	 0.00% 		93.69% 		FIÀ…  
	3171.	1  	 0.00% 		93.69% 		FIBIA  
	3172.	1  	 0.00% 		93.69% 		FIDANSÀ  
	3173.	1  	 0.00% 		93.69% 		FIÉVARA  
	3174.	1  	 0.00% 		93.69% 		FIÉVARE  
	3175.	1  	 0.00% 		93.69% 		FIÈVE£E  
	3176.	1  	 0.00% 		93.69% 		FIFA…  
	3177.	1  	 0.00% 		93.69% 		FIGHI  
	3178.	1  	 0.00% 		93.69% 		FIGURE  
	3179.	1  	 0.00% 		93.69% 		FILÒ  
	3180.	1  	 0.00% 		93.69% 		FILTRAVA  
	3181.	1  	 0.00% 		93.69% 		FINA£IXÀ  
	3182.	1  	 0.00% 		93.69% 		FINAL  
	3183.	1  	 0.00% 		93.69% 		FINANSIÀ  
	3184.	1  	 0.00% 		93.69% 		FINEMO  
	3185.	1  	 0.00% 		93.69% 		FINÌA  
	3186.	1  	 0.00% 		93.69% 		FINÌSA  
	3187.	1  	 0.00% 		93.69% 		FINISE  
	3188.	1  	 0.00% 		93.69% 		FINÌSE  
	3189.	1  	 0.00% 		93.69% 		FINTI  
	3190.	1  	 0.00% 		93.69% 		FIÓ£A  
	3191.	1  	 0.00% 		93.69% 		FIÓI…  
	3192.	1  	 0.00% 		93.69% 		FIOKETI…  
	3193.	1  	 0.00% 		93.69% 		FIRMÀ  
	3194.	1  	 0.00% 		93.69% 		FIRMAR  
	3195.	1  	 0.00% 		93.69% 		FIRMAVA  
	3196.	1  	 0.00% 		93.69% 		FISA  
	3197.	1  	 0.00% 		93.69% 		FISASE  
	3198.	1  	 0.00% 		93.69% 		FISCETO  
	3199.	1  	 0.00% 		93.69% 		FISE  
	3200.	1  	 0.00% 		93.69% 		FISH-N-CHIP  
	3201.	1  	 0.00% 		93.69% 		FIUME  
	3202.	1  	 0.00% 		93.69% 		FLOTA  
	3203.	1  	 0.00% 		93.69% 		FLOTE  
	3204.	1  	 0.00% 		93.69% 		FO£À  
	3205.	1  	 0.00% 		93.69% 		FOCA  
	3206.	1  	 0.00% 		93.69% 		FOGO  
	3207.	1  	 0.00% 		93.69% 		FOGO…  
	3208.	1  	 0.00% 		93.69% 		FOJETO  
	3209.	1  	 0.00% 		93.69% 		FONDÀ  
	3210.	1  	 0.00% 		93.69% 		FONDADOR  
	3211.	1  	 0.00% 		93.69% 		FONDÌVO  
	3212.	1  	 0.00% 		93.69% 		FONTE  
	3213.	1  	 0.00% 		93.69% 		FORBÌA  
	3214.	1  	 0.00% 		93.69% 		FORESTE  
	3215.	1  	 0.00% 		93.69% 		FORMENTON  
	3216.	1  	 0.00% 		93.69% 		FORMIDABI£I  
	3217.	1  	 0.00% 		93.69% 		FORMU£À  
	3218.	1  	 0.00% 		93.69% 		FORNE£I  
	3219.	1  	 0.00% 		93.69% 		FORNÌA  
	3220.	1  	 0.00% 		93.69% 		FORNIMENTI  
	3221.	1  	 0.00% 		93.69% 		FORNÌR  
	3222.	1  	 0.00% 		93.69% 		FORSÀ  
	3223.	1  	 0.00% 		93.69% 		FORSÈ£A  
	3224.	1  	 0.00% 		93.69% 		FORSÈ£E  
	3225.	1  	 0.00% 		93.69% 		FORSE…  
	3226.	1  	 0.00% 		93.69% 		FORTIFICASION  
	3227.	1  	 0.00% 		93.69% 		FORTIGHEGAR  
	3228.	1  	 0.00% 		93.69% 		FORTUNÀ  
	3229.	1  	 0.00% 		93.69% 		FOSI  
	3230.	1  	 0.00% 		93.69% 		FOTOGRAFEGO  
	3231.	1  	 0.00% 		93.69% 		FRA£ALTRO  
	3232.	1  	 0.00% 		93.69% 		FRACO  
	3233.	1  	 0.00% 		93.69% 		FRADE£ASTRO  
	3234.	1  	 0.00% 		93.69% 		FRADÈI  
	3235.	1  	 0.00% 		93.69% 		FRALALTRO  
	3236.	1  	 0.00% 		93.69% 		FRATENPO  
	3237.	1  	 0.00% 		93.69% 		FRED  
	3238.	1  	 0.00% 		93.69% 		FREDA  
	3239.	1  	 0.00% 		93.69% 		FREDO  
	3240.	1  	 0.00% 		93.69% 		FREGÀ  
	3241.	1  	 0.00% 		93.69% 		FREGO£A  
	3242.	1  	 0.00% 		93.69% 		FRÉGO£A  
	3243.	1  	 0.00% 		93.69% 		FRIGO  
	3244.	1  	 0.00% 		93.69% 		FRIXADA  
	3245.	1  	 0.00% 		93.69% 		FRUSTEGON  
	3246.	1  	 0.00% 		93.69% 		FRUSTRÀ  
	3247.	1  	 0.00% 		93.69% 		FRUTA…  
	3248.	1  	 0.00% 		93.69% 		FUMEGAR  
	3249.	1  	 0.00% 		93.69% 		FUNSIONA  
	3250.	1  	 0.00% 		93.69% 		FURBO  
	3251.	1  	 0.00% 		93.69% 		FUREGATO  
	3252.	1  	 0.00% 		93.69% 		FUSE  
	3253.	1  	 0.00% 		93.69% 		FUTURA  
	3254.	1  	 0.00% 		93.69% 		FUTURE  
	3255.	1  	 0.00% 		93.69% 		FUTURO  
	3256.	1  	 0.00% 		93.69% 		FUXI£À  
	3257.	1  	 0.00% 		93.69% 		FUXI£ADA  
	3258.	1  	 0.00% 		93.69% 		GA£I  
	3259.	1  	 0.00% 		93.69% 		GABE£À  
	3260.	1  	 0.00% 		93.69% 		GABINETO  
	3261.	1  	 0.00% 		93.69% 		GALDE  
	3262.	1  	 0.00% 		93.69% 		GANBA  
	3263.	1  	 0.00% 		93.69% 		GARA  
	3264.	1  	 0.00% 		93.69% 		GASP]FORSE  
	3265.	1  	 0.00% 		93.69% 		GATARÌSO£A  
	3266.	1  	 0.00% 		93.69% 		GATÈ£E  
	3267.	1  	 0.00% 		93.69% 		GATÈI  
	3268.	1  	 0.00% 		93.69% 		GAVARÌA  
	3269.	1  	 0.00% 		93.69% 		GAVARISIMO  
	3270.	1  	 0.00% 		93.69% 		GAVER  
	3271.	1  	 0.00% 		93.69% 		GAVESI  
	3272.	1  	 0.00% 		93.69% 		GAVEVA  
	3273.	1  	 0.00% 		93.69% 		GAVÉVI  
	3274.	1  	 0.00% 		93.69% 		GAVEVINO  
	3275.	1  	 0.00% 		93.69% 		GAVIMO  
	3276.	1  	 0.00% 		93.69% 		GAXETIN  
	3277.	1  	 0.00% 		93.69% 		GAZZETTE  
	3278.	1  	 0.00% 		93.69% 		GENERASION  
	3279.	1  	 0.00% 		93.69% 		GENEROXI  
	3280.	1  	 0.00% 		93.69% 		GENIA£E  
	3281.	1  	 0.00% 		93.69% 		GENIO  
	3282.	1  	 0.00% 		93.69% 		GENITOR  
	3283.	1  	 0.00% 		93.69% 		GEORGE  
	3284.	1  	 0.00% 		93.69% 		GERIMO  
	3285.	1  	 0.00% 		93.69% 		GERO  
	3286.	1  	 0.00% 		93.69% 		GEVEVI  
	3287.	1  	 0.00% 		93.69% 		GHÈ…  
	3288.	1  	 0.00% 		93.69% 		GHETTA  
	3289.	1  	 0.00% 		93.69% 		GIADA  
	3290.	1  	 0.00% 		93.69% 		GIAMAICAN  
	3291.	1  	 0.00% 		93.69% 		GIASARO  
	3292.	1  	 0.00% 		93.69% 		GIASO  
	3293.	1  	 0.00% 		93.69% 		GIAVASCARI  
	3294.	1  	 0.00% 		93.69% 		GIGANTE  
	3295.	1  	 0.00% 		93.69% 		G'IN'À  
	3296.	1  	 0.00% 		93.69% 		G'IN'È  
	3297.	1  	 0.00% 		93.69% 		GIOJA  
	3298.	1  	 0.00% 		93.69% 		GIORNADA  
